,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
43,33202,-0.0,0.05,-1.0,-2.56,1.52,0.73,1.0
44,33303,-0.0,0.05,-1.0,-2.62,1.65,0.67,1.0
45,33406,0.0,0.06,-0.99,-2.62,1.65,0.79,1.0
46,33484,-0.0,0.04,-1.0,-2.56,1.71,0.67,1.0
47,33587,-0.01,0.05,-1.0,-2.68,1.65,0.67,1.0
48,33665,0.01,0.05,-0.99,-2.68,1.65,0.79,1.0
49,33760,0.0,0.04,-1.0,-2.62,1.65,0.67,1.0
50,33863,-0.0,0.05,-0.99,-2.68,1.59,0.73,1.0
51,33941,0.01,0.05,-1.0,-2.56,1.59,0.73,1.0
52,34045,-0.0,0.05,-0.99,-2.68,1.71,0.67,1.0
53,34148,0.0,0.05,-1.0,-2.68,1.59,0.73,1.0
54,34226,-0.0,0.04,-1.01,-2.56,1.65,0.85,1.0
55,34330,0.0,0.04,-1.0,-2.74,1.59,0.67,1.0
56,34408,-0.0,0.05,-1.01,-2.68,1.65,0.73,1.0
57,34511,-0.0,0.05,-0.99,-2.74,1.71,0.73,1.0
58,34602,-0.0,0.04,-1.0,-2.62,1.65,0.67,1.0
59,34680,0.0,0.04,-1.01,-2.56,1.65,0.67,1.0
60,34784,0.0,0.04,-1.0,-2.56,1.59,0.67,1.0
61,34887,0.0,0.05,-1.0,-2.62,1.71,0.73,1.0
62,34965,0.0,0.05,-1.01,-2.62,1.59,0.85,1.0
63,35069,0.0,0.05,-1.0,-2.68,1.65,0.67,1.0
64,35172,0.01,0.04,-0.99,-2.5,1.59,0.67,1.0
65,35250,-0.01,0.04,-1.0,-2.68,1.65,0.67,1.0
66,35353,0.0,0.05,-1.0,-2.68,1.4,0.73,1.0
67,35422,0.01,0.04,-0.99,-2.56,1.71,0.67,1.0
68,35543,0.01,0.04,-1.0,-2.62,1.59,0.67,1.0
69,35650,0.01,0.05,-1.0,-2.62,1.71,0.67,1.0
70,35731,-0.0,0.04,-1.01,-2.62,1.59,0.73,1.0
71,35839,-0.0,0.05,-0.99,-2.62,1.46,0.79,1.0
72,35920,0.01,0.05,-1.0,-2.62,1.59,0.73,1.0
73,36027,-0.0,0.05,-0.99,-2.62,1.65,0.73,1.0
74,36131,-0.01,0.05,-0.98,2.93,2.07,7.13,1.0
75,36214,0.04,0.07,-0.97,15.61,11.28,-9.09,1.0
76,36322,0.01,0.06,-1.02,7.68,6.71,-9.94,1.0
77,36420,-0.05,0.05,-1.03,-1.16,7.2,-13.48,1.0
78,36503,-0.02,0.08,-1.02,9.94,33.66,-27.62,1.0
79,36612,-0.09,-0.01,-1.24,15.3,1.65,-9.7,1.0
80,36695,-0.4,-0.14,-1.43,13.6,5.37,-45.43,1.0
81,36804,-0.54,-0.04,-1.17,53.48,-3.17,-139.57,1.0
82,36913,-0.37,0.01,-0.95,38.29,-93.35,-146.89,1.0
83,36997,-0.2,0.2,-0.74,8.54,-48.54,-219.57,1.0
84,37105,0.19,0.37,-0.77,-39.7,-48.6,-175.98,1.0
85,37214,0.18,0.26,-0.97,-9.88,-47.01,-89.02,1.0
86,37287,-0.14,0.03,-0.97,-85.85,29.88,6.59,1.0
87,37463,-0.07,0.09,-0.94,-18.41,31.83,26.16,1.0
88,37575,-0.05,0.22,-1.01,3.29,-2.62,19.57,1.0
89,37653,0.01,0.14,-0.98,-8.78,-13.6,-5.12,1.0
90,37757,-0.05,0.18,-1.0,-21.46,-35.12,8.23,1.0
91,37861,-0.02,0.24,-1.0,-24.21,-19.51,16.95,1.0
92,37940,-0.17,0.2,-1.01,0.12,-17.8,23.72,1.0
93,38043,-0.15,0.25,-0.93,-2.8,-2.07,25.79,1.0
94,38121,-0.06,0.18,-0.96,2.01,8.6,17.2,1.0
95,38225,-0.07,0.33,-1.07,-6.46,15.79,6.28,1.0
96,38328,0.03,0.24,-0.93,7.38,20.06,-2.99,1.0
97,38406,-0.09,0.18,-0.81,-11.28,26.95,22.56,1.0
98,38510,-0.06,0.23,-1.0,-7.38,20.49,33.48,1.0
99,38587,-0.03,0.18,-0.95,-2.8,0.37,3.72,1.0
100,38691,0.01,0.21,-0.95,-13.17,6.52,-36.71,1.0
101,38791,-0.02,0.26,-1.12,-7.5,8.23,0.98,1.0
102,38869,0.09,0.18,-0.93,25.91,23.11,-34.39,1.0
103,38974,0.02,0.3,-1.27,57.62,72.99,-35.61,1.0
104,39079,0.1,0.13,-1.0,43.11,6.16,-21.89,1.0
105,39148,0.17,0.14,-0.85,-14.02,41.34,-1.22,1.0
106,39252,0.3,0.11,-0.92,4.21,16.34,-17.13,1.0
107,39331,0.35,0.16,-0.98,-10.06,-53.41,-80.18,1.0
108,39436,0.12,0.2,-0.88,-32.56,18.66,-48.54,1.0
109,39540,0.0,0.24,-1.04,0.67,15.3,-58.35,1.0
110,39618,-0.01,0.15,-0.9,-17.56,-7.07,-30.24,1.0
111,39722,0.05,0.17,-0.78,9.88,-7.87,-11.4,1.0
112,39826,0.14,0.17,-1.0,24.82,-15.06,-8.84,1.0
113,39905,0.09,0.23,-1.04,20.73,8.6,-9.21,1.0
114,40000,0.16,0.09,-0.83,-6.83,37.87,-20.24,1.0
115,40078,0.27,0.06,-0.88,-7.32,-7.74,-16.28,1.0
116,40182,0.05,0.22,-1.2,-9.63,-34.27,-57.01,1.0
117,40298,0.24,0.03,-0.91,4.21,65.43,-42.2,1.0
118,40378,-0.19,0.28,-1.0,-23.9,-8.35,20.24,1.0
119,40486,0.32,0.08,-0.97,-9.94,-18.35,11.52,1.0
120,40592,0.03,0.2,-0.96,-2.07,4.51,-8.72,1.0
121,40674,0.07,0.17,-0.97,-7.62,-7.01,-4.39,1.0
122,40780,0.07,0.18,-1.03,-1.04,6.4,-1.16,1.0
123,40884,-0.01,0.23,-0.95,-4.94,10.55,4.7,1.0
124,40956,0.01,0.21,-0.94,-6.95,-7.32,2.68,1.0
125,41063,0.04,0.24,-0.99,-5.0,-5.67,10.06,1.0
126,41144,0.04,0.24,-1.0,-6.77,-5.43,19.51,1.0
127,41252,0.08,0.21,-1.0,-8.96,4.7,19.51,1.0
128,41359,0.05,0.23,-0.93,-6.95,6.4,16.4,1.0
129,41440,-0.01,0.26,-0.98,4.27,-4.09,22.38,1.0
130,41547,0.06,0.22,-0.98,4.7,6.04,29.39,1.0
131,41654,0.08,0.18,-0.96,3.11,6.04,15.06,1.0
132,41735,0.03,0.17,-1.0,1.71,5.37,6.46,1.0
133,41833,0.08,0.15,-1.0,3.9,9.02,10.06,1.0
134,41914,0.09,0.14,-0.96,2.32,0.73,5.91,1.0
135,42021,0.09,0.14,-1.0,6.65,-3.66,-4.15,1.0
136,42127,0.05,0.12,-0.96,9.39,9.39,7.93,1.0
137,42210,0.04,0.12,-0.94,26.4,15.18,20.91,1.0
138,42386,0.15,-0.07,-0.86,37.62,16.34,-69.39,1.0
139,42500,0.18,-0.08,-1.01,14.15,-8.41,-53.17,1.0
140,42578,0.26,-0.0,-1.0,0.0,-5.0,0.91,1.0
141,42682,0.31,-0.15,-0.95,-30.37,-15.18,31.34,1.0
142,42752,0.1,-0.16,-0.97,-15.67,1.4,30.61,1.0
143,42856,0.05,-0.2,-0.88,-4.09,-2.87,16.22,1.0
144,42960,0.06,-0.06,-0.96,-4.63,-13.23,29.82,1.0
145,43039,0.08,0.11,-1.08,-7.68,-26.77,47.07,1.0
146,43139,0.16,0.18,-0.99,-1.71,-16.04,59.15,1.0
147,43252,0.08,0.2,-0.93,-10.24,6.65,46.28,1.0
148,43331,0.25,0.07,-0.93,3.66,11.16,54.88,1.0
149,43435,0.22,-0.05,-0.91,16.52,18.11,37.5,1.0
150,43539,0.19,-0.04,-0.75,12.2,0.91,39.82,1.0
151,43618,0.0,-0.02,-0.67,5.06,-2.07,36.95,1.0
152,43714,-0.09,0.06,-0.66,2.5,15.49,41.34,1.0
153,43792,0.05,-0.01,-0.89,-10.67,28.66,50.24,1.0
154,43897,-0.03,-0.01,-0.9,-20.24,16.22,80.61,1.0
155,44001,0.05,-0.01,-1.05,-23.17,16.77,74.02,1.0
156,44081,0.32,0.13,-1.14,27.07,-70.18,193.6,1.0
157,44187,-0.01,-0.07,-1.07,-8.05,-12.8,116.46,1.0
158,44292,0.06,0.14,-0.93,-21.04,38.41,50.79,1.0
159,44372,-0.32,0.03,-1.26,-52.44,26.95,30.49,1.0
160,44478,-0.22,-0.16,-1.32,-38.17,7.2,29.76,1.0
161,44549,-0.0,0.0,-1.29,-14.15,-6.65,3.11,1.0
162,44654,-0.05,-0.1,-1.19,-15.67,2.62,7.93,1.0
163,44758,0.24,0.06,-1.11,8.35,3.35,28.29,1.0
164,44838,0.05,0.1,-1.01,17.01,-5.3,17.01,1.0
165,44944,0.1,0.02,-0.95,-14.82,4.15,-10.0,1.0
166,45066,0.04,-0.15,-1.08,25.67,8.17,21.1,1.0
167,45149,0.09,0.1,-0.59,-10.3,-22.32,-18.29,1.0
168,45254,-0.01,0.08,-0.92,-7.56,-12.87,-26.16,1.0
169,45363,-0.02,-0.08,-0.53,-3.54,1.34,14.09,1.0
170,45436,0.01,0.03,-1.0,-2.74,1.59,0.67,1.0
171,45543,0.02,0.02,-0.99,-2.62,1.71,0.73,1.0
172,45624,0.02,0.03,-0.98,-2.62,1.59,0.73,1.0
173,45732,0.01,0.03,-0.99,-2.62,1.65,0.73,1.0
174,45839,0.19,-0.17,-0.41,-6.4,-2.01,1.4,1.0
175,45921,0.02,0.02,-0.99,13.66,17.74,0.98,1.0
176,46028,0.02,0.02,-0.97,-2.74,1.59,0.73,1.0
177,46110,0.02,0.03,-1.0,-2.68,1.77,0.67,1.0
178,46217,0.01,0.03,-1.0,-2.68,1.59,0.67,1.0
179,46325,0.02,0.03,-1.0,-2.62,1.65,0.79,1.0
180,46397,0.01,0.03,-0.99,-2.68,1.77,0.79,1.0
181,46504,0.02,0.03,-1.0,-2.62,1.59,0.67,1.0
182,46586,0.02,0.02,-1.0,-2.74,1.65,0.73,1.0
183,46693,0.01,0.03,-1.0,-2.8,1.59,0.79,1.0
184,46801,0.02,0.02,-0.99,-2.74,1.59,0.67,1.0
185,46882,0.02,0.02,-1.0,-2.68,1.77,0.67,1.0
186,46990,0.02,0.02,-0.99,-2.74,1.65,0.67,1.0
187,47071,0.01,0.03,-1.0,-2.74,1.65,0.73,1.0
188,47248,0.02,0.03,-1.01,-2.93,1.71,0.73,1.0
189,47351,0.01,0.03,-1.0,-2.56,1.65,0.73,1.0
190,47429,0.02,0.03,-1.0,-2.8,1.71,0.73,1.0
191,47533,0.01,0.03,-1.0,-2.68,1.71,0.79,1.0
192,47611,0.02,0.03,-0.98,-2.68,1.71,0.79,1.0
193,47714,0.02,0.03,-0.99,-2.68,1.65,0.73,1.0
194,47818,0.02,0.03,-1.0,-2.62,1.52,0.73,1.0
195,47896,0.01,0.03,-0.99,-2.87,1.71,0.67,1.0
196,47999,0.02,0.03,-0.99,-2.68,1.59,0.73,1.0
197,48077,0.01,0.02,-0.99,-2.68,1.71,0.79,1.0
198,48172,0.02,0.03,-1.0,-2.8,1.65,0.67,1.0
199,48276,0.03,0.03,-1.0,-2.62,1.65,0.73,1.0
200,48354,0.01,0.03,-0.99,-2.74,1.52,0.73,1.0
201,48466,0.01,0.03,-1.0,-2.62,1.59,0.79,1.0
202,48544,0.01,0.02,-0.99,-2.68,1.59,0.85,1.0
203,48648,0.01,0.02,-1.0,-2.74,1.65,0.73,1.0
204,48751,0.02,0.02,-0.99,-2.68,1.59,0.67,1.0
205,48829,0.02,0.02,-0.97,-2.62,1.71,0.67,1.0
206,48933,0.02,0.03,-0.99,-2.68,1.52,0.73,1.0
207,49011,0.01,0.02,-1.0,-2.68,1.71,0.73,1.0
208,49106,0.01,0.03,-1.0,-2.68,1.59,0.79,1.0
209,49184,0.02,0.03,-1.0,-2.68,1.59,0.67,1.0
210,49288,0.01,0.03,-0.99,-2.68,1.59,0.67,1.0
211,49391,0.02,0.02,-1.0,-2.62,1.59,0.67,1.0
212,49469,0.02,0.02,-0.99,-2.74,1.59,0.73,1.0
213,49573,0.01,0.02,-0.99,-2.68,1.59,0.73,1.0
214,49651,0.01,0.03,-1.01,-2.62,1.52,0.73,1.0
215,49754,0.02,0.03,-1.0,-2.74,1.83,0.73,1.0
216,49858,0.01,0.03,-1.0,-2.68,1.52,0.73,1.0
217,49927,0.02,0.03,-1.01,-2.8,1.77,0.67,1.0
218,50040,0.02,0.04,-1.0,-2.74,1.65,0.73,1.0
219,50118,0.02,0.03,-0.99,-2.68,1.77,0.79,1.0
220,50222,0.01,0.02,-1.0,-2.62,1.71,0.79,1.0
221,50326,0.01,0.03,-0.99,-2.74,1.59,0.67,1.0
222,50404,0.01,0.03,-1.0,-2.8,1.52,0.79,1.0
223,50507,0.01,0.03,-1.0,-2.62,1.59,0.73,1.0
224,50585,0.01,0.03,-0.99,-2.68,1.71,0.73,1.0
225,50689,0.01,0.02,-1.0,-2.68,1.65,0.79,1.0
226,50784,0.01,0.03,-0.99,-2.74,1.65,0.67,1.0
227,50863,0.01,0.02,-1.0,-2.68,1.59,0.73,1.0
228,50968,0.01,0.03,-1.0,-2.74,1.59,0.73,1.0
229,51050,0.01,0.03,-0.99,-2.74,1.65,0.73,1.0
230,51157,0.02,0.02,-0.99,-2.68,1.71,0.55,1.0
231,51264,0.01,0.02,-0.99,-2.74,1.59,0.73,1.0
232,51346,0.02,0.02,-1.0,-2.74,1.65,0.73,1.0
233,51453,0.02,0.03,-0.99,-2.74,1.59,0.73,1.0
234,51535,0.01,0.03,-0.99,-2.74,1.59,0.67,1.0
235,51642,0.02,0.03,-1.0,-2.68,1.59,0.73,1.0
236,51714,0.01,0.03,-1.0,-2.8,1.59,0.79,1.0
237,51822,0.01,0.03,-1.01,-2.74,1.46,0.67,1.0
238,51929,0.01,0.02,-0.99,-2.68,1.59,0.79,1.0
239,52010,0.02,0.03,-0.99,-2.68,1.59,0.73,1.0
240,52118,0.02,0.03,-1.0,-2.74,1.59,0.73,1.0
241,52199,0.01,0.03,-0.98,-2.68,1.71,0.73,1.0
242,52307,0.02,0.03,-0.99,-2.87,1.59,0.79,1.0
243,52414,0.01,0.02,-1.0,-2.68,1.71,0.73,1.0
244,52495,0.01,0.03,-1.0,-2.68,1.71,0.73,1.0
245,52594,0.02,0.04,-1.01,-2.74,1.59,0.79,1.0
246,52675,0.01,0.03,-1.0,-2.74,1.65,0.79,1.0
247,52783,0.02,0.02,-1.0,-2.62,1.65,0.73,1.0
248,52890,0.01,0.03,-0.99,-2.68,1.65,0.79,1.0
249,52971,0.02,0.03,-1.0,-2.62,1.71,0.79,1.0
250,53079,0.01,0.03,-1.0,-2.87,1.65,0.73,1.0
251,53160,0.01,0.03,-1.01,-2.74,1.59,0.73,1.0
252,53268,0.01,0.03,-0.99,-2.8,1.65,0.67,1.0
253,53375,0.02,0.03,-0.99,-2.74,1.59,0.73,1.0
254,53447,0.02,0.02,-1.0,-2.68,1.65,0.73,1.0
255,53563,0.01,0.03,-1.0,-2.68,1.65,0.73,1.0
256,53645,0.01,0.02,-0.99,-2.74,1.65,0.73,1.0
257,53752,0.01,0.04,-0.98,-2.68,1.65,0.79,1.0
258,53860,-1.75,2.33,1.83,103.48,-1919.63,1111.83,1.0
259,54012,0.02,0.03,-0.99,-2.68,1.59,0.67,1.0
260,54122,0.01,0.03,-1.0,-2.8,1.71,0.73,1.0
261,54200,0.02,0.02,-1.0,-2.74,1.59,0.85,1.0
262,54303,0.01,0.03,-0.99,-2.74,1.65,0.73,1.0
263,54407,0.02,0.03,-0.99,-2.62,1.65,0.67,1.0
264,54476,0.02,0.03,-0.99,-2.68,1.59,0.73,1.0
265,54580,0.01,0.03,-0.99,-2.68,1.59,0.67,1.0
266,54658,0.01,0.03,-1.0,-2.68,1.59,0.67,1.0
267,54780,0.01,0.02,-1.0,-2.62,1.71,0.67,1.0
268,54884,0.02,0.03,-1.01,-2.74,1.52,0.67,1.0
269,54962,0.01,0.02,-0.99,-2.68,1.71,0.67,1.0
270,55065,0.02,0.02,-1.01,-2.62,1.59,0.79,1.0
271,55143,0.01,0.03,-0.99,-2.8,1.71,0.73,1.0
272,55247,0.01,0.04,-1.01,-2.74,1.71,0.73,1.0
273,55316,0.02,0.03,-0.98,-2.74,1.77,0.73,1.0
274,55420,0.02,0.02,-0.99,-2.68,1.71,0.73,1.0
275,55523,0.02,0.03,-1.01,-2.68,1.59,0.73,1.0
276,55601,0.0,0.02,-0.99,-2.74,1.77,0.67,1.0
277,55705,0.02,0.02,-1.0,-2.62,1.52,0.85,1.0
278,55783,0.02,0.03,-0.99,-2.68,1.59,0.79,1.0
279,55883,0.02,0.02,-0.99,-2.8,1.59,0.67,1.0
280,55986,0.01,0.03,-1.0,-2.74,1.46,0.73,1.0
281,56065,0.01,0.03,-1.0,-2.74,1.52,0.73,1.0
282,56159,0.02,0.03,-0.99,-2.62,1.71,0.67,1.0
283,56237,0.01,0.03,-1.01,-2.74,1.59,0.73,1.0
284,56341,0.02,0.03,-1.0,-2.74,1.59,0.67,1.0
285,56445,0.01,0.02,-1.0,-2.8,1.77,0.67,1.0
286,56523,0.01,0.03,-0.99,-2.68,1.59,0.73,1.0
287,56626,0.02,0.03,-1.0,-2.74,1.71,0.73,1.0
288,56704,0.01,0.03,-1.0,-2.56,1.59,0.67,1.0
289,56808,0.02,0.02,-1.0,-2.74,1.59,0.73,1.0
290,56911,0.02,0.03,-0.99,-2.62,1.65,0.79,1.0
291,56989,0.02,0.02,-1.0,-2.87,1.65,0.67,1.0
292,57084,0.02,0.03,-0.99,-2.68,1.65,0.73,1.0
293,57162,0.02,0.03,-0.98,-2.8,1.65,0.79,1.0
294,57266,0.01,0.03,-1.01,-2.8,1.83,0.79,1.0
295,57370,0.01,0.02,-1.0,-2.68,1.65,0.79,1.0
296,57448,0.02,0.03,-0.99,-2.62,1.59,0.73,1.0
297,57553,0.02,0.03,-1.0,-2.74,1.59,0.73,1.0
298,57631,0.02,0.03,-0.99,-2.62,1.71,0.67,1.0
299,57737,0.01,0.02,-1.0,-2.62,1.59,0.67,1.0
300,57842,0.02,0.04,-0.99,-2.68,1.65,0.73,1.0
301,57915,0.01,0.03,-1.0,-2.62,1.65,0.67,1.0
302,58022,0.01,0.02,-0.99,-2.74,1.65,0.73,1.0
303,58104,0.01,0.02,-0.99,-2.68,1.52,0.79,1.0
304,58211,0.02,0.03,-0.99,-2.62,1.59,0.73,1.0
305,58293,0.02,0.02,-1.0,-2.68,1.65,0.73,1.0
306,58400,0.02,0.04,-0.99,-2.8,1.71,0.79,1.0
307,58508,0.0,0.03,-1.0,-2.74,1.77,0.73,1.0
308,58589,0.02,0.03,-0.98,-2.62,1.65,0.67,1.0
309,58705,0.02,0.03,-0.99,-2.68,1.59,0.73,1.0
310,58778,0.01,0.02,-1.0,-2.74,1.59,0.73,1.0
311,58885,0.02,0.03,-0.99,-2.68,1.59,0.67,1.0
312,58992,0.02,0.02,-1.0,-2.74,1.65,0.73,1.0
313,59074,0.02,0.04,-1.0,-2.68,1.65,0.79,1.0
314,59181,0.02,0.03,-0.99,-2.68,1.52,0.73,1.0
315,59263,0.01,0.02,-1.0,-2.68,1.77,0.73,1.0
316,59370,0.02,0.03,-1.0,-2.74,1.52,0.73,1.0
317,59478,0.01,0.01,-1.0,-2.68,1.59,0.67,1.0
318,59559,0.02,0.03,-1.0,-2.68,1.46,0.73,1.0
319,59667,0.01,0.02,-1.0,-2.68,1.59,0.67,1.0
320,59739,0.01,0.04,-0.99,-2.62,1.59,0.73,1.0
321,59926,0.01,0.03,-0.99,-2.68,1.52,0.73,1.0
322,60040,0.01,0.03,-1.01,-2.62,1.65,0.79,1.0
323,60118,0.01,0.03,-0.99,-2.68,1.65,0.67,1.0
324,60221,0.02,0.04,-0.99,-2.68,1.65,0.67,1.0
325,60300,0.02,0.03,-0.99,-2.62,1.59,0.79,1.0
326,60403,0.03,0.03,-0.99,-2.62,1.71,0.73,1.0
327,60507,0.01,0.02,-0.99,-2.68,1.59,0.73,1.0
328,60585,0.02,0.03,-1.0,-2.8,1.71,0.67,1.0
329,60679,0.02,0.03,-1.0,-2.68,1.59,0.79,1.0
330,60758,0.02,0.03,-0.99,-2.68,1.71,0.79,1.0
331,60861,0.01,0.02,-1.0,-2.74,1.65,0.73,1.0
332,60939,0.01,0.02,-1.0,-2.74,1.71,0.67,1.0
333,61043,0.01,0.03,-0.98,-2.74,1.71,0.73,1.0
334,61146,0.02,0.03,-0.99,-2.74,1.65,0.79,1.0
335,61224,0.03,0.03,-1.0,-2.56,1.52,0.79,1.0
336,61328,0.01,0.02,-1.0,-2.8,1.59,0.73,1.0
337,61406,0.01,0.02,-0.99,-2.68,1.65,0.73,1.0
338,61509,0.01,0.03,-1.0,-2.68,1.65,0.73,1.0
339,61604,0.01,0.02,-0.99,-2.68,1.65,0.79,1.0
340,61683,0.02,0.03,-0.99,-2.8,1.65,0.67,1.0
341,61786,0.02,0.02,-1.0,-2.62,1.71,0.67,1.0
342,61864,0.02,0.03,-1.0,-2.74,1.65,0.79,1.0
343,61968,0.01,0.03,-1.0,-2.74,1.71,0.79,1.0
344,62071,0.02,0.03,-1.0,-2.68,1.65,0.67,1.0
345,62150,0.01,0.03,-0.99,-2.74,1.59,0.73,1.0
346,62253,0.02,0.02,-0.99,-2.62,1.59,0.79,1.0
347,62331,0.02,0.04,-0.99,-2.68,1.65,0.67,1.0
348,62426,0.02,0.02,-1.0,-2.62,1.46,0.73,1.0
349,62530,0.01,0.03,-1.01,-2.68,1.46,0.79,1.0
350,62608,0.01,0.02,-1.0,-2.74,1.52,0.67,1.0
351,62711,0.02,0.03,-0.99,-2.62,1.65,0.73,1.0
352,62790,0.02,0.03,-0.98,-2.68,1.65,0.73,1.0
353,62893,0.02,0.02,-0.99,-2.68,1.71,0.73,1.0
354,62997,0.01,0.03,-1.0,-2.62,1.59,0.79,1.0
355,63075,0.02,0.03,-1.0,-2.68,1.59,0.67,1.0
356,63178,0.01,0.02,-1.0,-2.62,1.65,0.67,1.0
357,63248,0.02,0.02,-0.99,-2.68,1.65,0.73,1.0
358,63351,0.02,0.03,-0.99,-2.56,1.71,0.73,1.0
359,63429,0.01,0.02,-0.99,-2.74,1.59,0.67,1.0
360,63533,0.02,0.04,-0.99,-2.8,1.71,0.73,1.0
361,63636,0.01,0.03,-0.99,-2.62,1.52,0.73,1.0
362,63714,0.02,0.03,-1.0,-2.62,1.77,0.79,1.0
363,63829,0.02,0.02,-1.0,-2.68,1.77,0.67,1.0
364,63908,0.01,0.03,-1.0,-2.74,1.59,0.73,1.0
365,64015,0.01,0.03,-1.01,-2.68,1.52,0.85,1.0
366,64143,0.01,0.02,-1.01,-2.62,1.59,0.73,1.0
367,64215,0.02,0.03,-1.01,-2.68,1.59,0.73,1.0
368,64323,0.02,0.02,-0.99,-2.8,1.59,0.79,1.0
369,64404,0.02,0.03,-0.98,-2.8,1.52,0.79,1.0
370,64511,0.01,0.03,-1.0,-2.68,1.71,0.67,1.0
371,64619,0.02,0.03,-0.99,-2.68,1.65,0.73,1.0
372,64700,0.02,0.02,-1.0,-2.68,1.65,0.73,1.0
373,64808,0.01,0.02,-0.99,-2.68,1.65,0.79,1.0
374,64889,0.02,0.03,-0.99,-2.68,1.71,0.67,1.0
375,64997,0.01,0.02,-1.0,-2.68,1.65,0.67,1.0
376,65095,0.01,0.03,-1.01,-2.68,1.77,0.73,1.0
377,65176,0.02,0.02,-1.02,-2.74,1.59,0.73,1.0
378,65284,0.02,0.02,-0.99,-2.56,1.65,0.79,1.0
379,65365,0.02,0.03,-1.0,-2.74,1.65,0.79,1.0
380,65473,0.02,0.03,-1.01,-2.68,1.65,0.67,1.0
381,65580,0.02,0.02,-1.01,-2.62,1.71,0.73,1.0
382,65661,0.02,0.03,-0.99,-2.74,1.52,0.67,1.0
383,65769,0.01,0.03,-1.0,-2.68,1.59,0.67,1.0
384,65850,0.02,0.03,-1.0,-2.56,1.59,0.73,1.0
385,65949,0.01,0.03,-1.0,-2.74,1.52,0.67,1.0
386,66030,0.03,0.02,-1.01,-2.74,1.52,0.67,1.0
387,66137,0.02,0.03,-1.0,-2.68,1.77,0.73,1.0
388,66310,0.02,0.03,-1.0,-2.74,1.65,0.73,1.0
389,66400,0.02,0.03,-0.99,-2.56,1.77,0.67,1.0
390,66506,0.01,0.02,-1.0,-2.68,1.65,0.85,1.0
391,66609,0.01,0.03,-1.0,-2.68,1.65,0.73,1.0
392,66687,0.02,0.03,-1.0,-2.62,1.65,0.55,1.0
393,66791,0.01,0.03,-1.01,-2.62,1.77,0.85,1.0
