,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
28,59435,-0.22,-0.15,-0.95,2.74,0.06,-1.4,1.0
29,59542,-0.22,-0.16,-0.94,2.8,0.18,-1.34,1.0
30,59646,-0.22,-0.15,-0.95,2.8,0.06,-1.4,1.0
31,59728,-0.22,-0.16,-0.94,2.8,0.06,-1.22,1.0
32,59835,-0.21,-0.15,-0.95,2.8,0.0,-1.28,1.0
33,59942,-0.22,-0.15,-0.94,2.87,0.0,-1.22,1.0
34,60023,-0.21,-0.15,-0.94,2.8,0.0,-1.46,1.0
35,60197,-0.22,-0.15,-0.95,2.68,0.06,-1.1,1.0
36,60287,-0.22,-0.16,-0.94,2.8,0.06,-1.4,1.0
37,60390,-0.23,-0.15,-0.95,2.68,0.0,-1.34,1.0
38,60485,-0.21,-0.16,-0.95,2.74,0.06,-1.34,1.0
39,60563,-0.22,-0.15,-0.95,2.74,0.0,-1.34,1.0
40,60667,-0.22,-0.15,-0.95,2.74,0.0,-1.28,1.0
41,60770,-0.22,-0.16,-0.95,2.74,0.0,-1.4,1.0
42,60848,-0.22,-0.15,-0.95,2.68,0.12,-1.34,1.0
43,60951,-0.22,-0.15,-0.94,2.8,0.18,-1.52,1.0
44,61055,-0.22,-0.15,-0.94,2.74,0.0,-1.4,1.0
45,61133,-0.22,-0.15,-0.94,2.74,0.0,-1.28,1.0
46,61236,-0.22,-0.16,-0.95,2.8,0.0,-1.16,1.0
47,61314,-0.22,-0.15,-0.95,2.68,0.06,-1.22,1.0
48,61418,-0.21,-0.16,-0.94,2.8,0.18,-1.22,1.0
49,61518,-0.22,-0.15,-0.94,2.87,0.18,-1.34,1.0
50,61596,-0.22,-0.16,-0.93,2.8,0.18,-1.28,1.0
51,61700,-0.22,-0.16,-0.94,2.74,0.12,-1.34,1.0
52,61803,-0.22,-0.15,-0.95,2.8,0.0,-1.34,1.0
53,61881,-0.22,-0.15,-0.96,2.68,-0.18,-1.34,1.0
54,61985,-0.21,-0.15,-0.94,2.74,-0.3,-1.22,1.0
55,62089,-0.49,-0.1,-0.75,89.63,42.5,2.8,1.0
56,62169,-0.77,-0.28,-0.8,70.55,-53.35,34.39,1.0
57,62274,0.19,0.21,-0.75,-45.49,155.3,5.06,1.0
58,62379,-0.33,0.06,-0.92,-26.95,-41.77,34.82,1.0
59,62459,0.07,-0.35,-0.42,157.99,138.9,-53.9,1.0
60,62598,0.14,0.03,-1.03,-48.96,161.46,-5.3,1.0
61,62678,-0.04,-0.08,-1.14,-20.12,53.35,-23.41,1.0
62,62787,0.1,-0.07,-1.11,29.57,53.6,-35.49,1.0
63,62895,0.18,-0.05,-0.98,-15.98,3.17,-19.33,1.0
64,62978,-0.46,-0.04,-0.75,68.96,15.06,-21.71,1.0
65,63086,0.11,-0.19,-1.1,25.67,8.84,4.21,1.0
66,63194,0.19,-0.2,-0.67,-12.93,-38.54,-11.46,1.0
67,63276,0.25,-0.28,-1.28,-10.73,-82.74,10.73,1.0
68,63393,0.58,-0.02,-0.83,48.72,62.01,-7.32,1.0
69,63501,0.34,-0.12,-0.91,0.0,14.51,12.5,1.0
70,63583,0.53,-0.06,-0.95,7.2,-10.98,25.91,1.0
71,63691,-0.05,-0.08,-1.29,-19.39,-45.55,9.27,1.0
72,63799,-0.16,-0.54,-0.84,-11.77,-48.84,-9.45,1.0
73,63881,-0.03,-0.17,-1.03,30.3,11.95,4.15,1.0
74,63989,0.27,0.08,-1.02,-32.01,61.22,4.94,1.0
75,64072,0.15,-0.35,-0.77,76.04,-6.46,35.49,1.0
76,64180,-0.08,-0.43,-1.07,-54.51,-29.45,-0.24,1.0
77,64355,-0.04,-0.21,-0.98,8.54,-27.2,-3.11,1.0
78,64444,0.01,-0.23,-0.99,3.41,-29.94,-2.87,1.0
79,64550,-0.33,0.03,-1.17,-31.77,-83.78,-1.04,1.0
80,64654,0.0,-0.18,-0.87,-55.79,-23.29,8.6,1.0
81,64732,0.03,-0.08,-0.95,-34.02,9.21,2.99,1.0
82,64833,-0.0,-0.08,-1.0,-1.22,1.52,-1.16,1.0
83,64936,-0.01,-0.09,-1.48,-75.85,75.67,44.09,1.0
84,65007,0.39,0.11,-1.4,31.34,3.05,-1.52,1.0
85,65111,0.22,-0.18,-0.58,16.77,16.65,10.18,1.0
86,65189,-0.07,-0.14,-0.36,-26.46,-2.5,-26.16,1.0
87,65294,-0.1,0.19,-1.07,-67.07,-5.91,-37.62,1.0
88,65399,0.02,0.29,-1.14,-55.55,0.67,-52.38,1.0
89,65478,0.68,0.55,-2.46,147.26,58.48,7.5,1.0
90,65582,0.1,0.24,-0.05,118.84,-19.39,6.04,1.0
91,65687,0.3,0.06,-0.64,0.98,113.35,-0.37,1.0
92,65765,0.01,-0.01,-0.99,3.05,4.76,-1.4,1.0
93,65867,-0.01,-0.01,-0.99,2.87,0.43,-1.4,1.0
94,65970,-0.02,-0.0,-1.0,2.68,0.0,-1.4,1.0
95,66047,-0.02,-0.01,-0.99,2.74,0.18,-1.34,1.0
96,66150,-0.02,-0.01,-0.99,2.56,0.06,-1.28,1.0
97,66252,-0.02,-0.0,-0.99,2.8,0.0,-1.34,1.0
98,66329,-0.02,-0.01,-0.99,2.8,0.0,-1.22,1.0
99,66428,-0.03,-0.0,-1.01,2.74,0.06,-1.28,1.0
100,66530,-0.02,-0.01,-0.97,2.8,0.06,-1.34,1.0
101,66608,-0.02,-0.01,-0.99,2.87,0.3,-1.4,1.0
102,66710,-0.02,-0.0,-0.99,2.8,0.0,-1.34,1.0
103,66787,-0.02,0.01,-1.0,2.74,0.0,-1.34,1.0
104,66890,-0.02,-0.0,-0.99,2.8,0.12,-1.34,1.0
105,66992,-0.01,-0.0,-0.97,2.8,0.18,-1.46,1.0
106,67070,-0.02,-0.01,-0.98,2.68,0.37,-1.28,1.0
107,67172,-0.02,-0.01,-0.97,2.8,0.18,-1.52,1.0
108,67275,-0.03,-0.01,-1.0,2.8,0.12,-1.28,1.0
109,67352,-0.02,-0.01,-0.99,2.8,0.12,-1.28,1.0
110,67454,-0.02,-0.0,-0.98,2.68,0.0,-1.4,1.0
111,67557,-0.01,-0.01,-0.99,2.8,0.0,-1.22,1.0
112,67634,-0.02,-0.01,-0.99,2.8,0.06,-1.4,1.0
113,67733,-0.02,-0.0,-0.99,2.74,0.06,-1.28,1.0
114,67836,-0.02,-0.0,-0.98,2.87,0.49,1.59,1.0
115,67914,-0.02,0.01,-0.97,2.74,0.0,-1.46,1.0
116,68019,-0.04,-0.04,-0.99,2.93,-0.98,2.32,1.0
117,68098,-0.03,0.0,-0.99,2.99,0.24,-1.46,1.0
118,68204,-0.03,-0.0,-0.98,2.93,0.18,-1.16,1.0
119,68319,-0.03,-0.01,-1.0,2.8,0.24,-1.34,1.0
120,68400,-0.02,0.0,-0.99,2.68,0.3,-1.22,1.0
121,68506,-0.01,-0.0,-0.99,1.52,0.06,-1.46,1.0
122,68613,-0.03,-0.0,-0.97,2.68,0.67,-1.4,1.0
123,68693,-0.01,-0.01,-0.99,2.74,0.3,-1.34,1.0
124,68800,-0.02,0.0,-0.99,2.93,-0.18,-1.34,1.0
125,68912,-0.02,0.0,-1.02,2.74,0.37,-1.4,1.0
126,68992,-0.02,-0.0,-0.99,2.87,0.06,-1.46,1.0
127,69093,-0.03,-0.01,-0.99,2.8,0.0,-1.28,1.0
128,69199,-0.02,-0.01,-0.99,2.8,0.0,-1.34,1.0
129,69280,-0.02,-0.01,-0.99,2.87,0.18,-1.22,1.0
130,69386,-0.02,-0.0,-1.0,2.74,0.3,-1.34,1.0
131,69458,-0.02,-0.01,-0.98,2.87,0.18,-1.34,1.0
132,69564,-0.01,-0.01,-0.99,2.74,0.06,-1.34,1.0
133,69670,-0.02,-0.0,-0.99,2.8,0.06,-1.28,1.0
134,69750,-0.01,-0.0,-0.99,2.68,0.06,-1.4,1.0
135,69857,-0.01,-0.0,-0.98,2.87,0.12,-1.34,1.0
136,69963,-0.02,-0.01,-0.99,2.87,0.06,-1.28,1.0
137,70043,-0.02,-0.01,-0.98,2.74,0.24,-1.4,1.0
138,70149,-0.03,0.01,-0.99,2.99,-0.73,-1.34,1.0
139,70252,-0.02,-0.0,-0.98,2.68,0.67,-1.34,1.0
140,70333,-0.02,-0.01,-0.98,2.8,0.3,-1.4,1.0
141,70439,-0.01,-0.01,-0.98,2.74,0.12,-1.28,1.0
142,70520,-0.02,-0.01,-1.0,2.87,0.3,-1.28,1.0
143,70732,-0.02,-0.0,-0.99,2.8,0.18,-1.34,1.0
144,70842,-0.02,-0.02,-0.99,2.8,0.06,-1.34,1.0
145,70918,-0.01,0.01,-0.97,2.87,0.37,-1.46,1.0
146,71020,-0.02,-0.01,-1.0,2.87,0.0,-1.28,1.0
147,71122,-0.02,-0.01,-1.0,2.74,0.0,-1.34,1.0
148,71199,-0.02,-0.0,-0.99,2.87,0.0,-1.34,1.0
149,71301,-0.02,0.0,-0.98,2.8,0.24,-1.28,1.0
150,71405,-0.36,0.39,-1.38,-17.32,-116.77,-24.33,1.0
151,71484,0.1,-0.34,-1.0,-2.07,-22.44,7.93,1.0
152,71587,-0.02,-0.0,-1.01,2.2,0.0,-1.16,1.0
153,71686,-0.02,-0.01,-0.97,2.74,-0.12,-1.28,1.0
154,71763,-0.01,-0.01,-0.98,2.74,0.06,-1.4,1.0
155,71866,-0.01,-0.02,-0.99,2.74,0.0,-1.46,1.0
156,71943,-0.03,-0.01,-0.98,2.87,0.12,-1.4,1.0
157,72045,-0.02,-0.01,-0.98,2.8,0.0,-1.4,1.0
158,72147,-0.02,-0.0,-0.98,2.74,0.06,-1.16,1.0
159,72225,-0.02,-0.0,-0.96,2.87,0.0,-1.4,1.0
160,72327,-0.02,-0.0,-0.99,2.8,0.0,-1.4,1.0
161,72430,-0.03,-0.0,-0.98,2.74,0.12,-1.28,1.0
162,72506,-0.02,-0.0,-0.99,2.87,0.0,-1.34,1.0
163,72609,-0.01,-0.0,-1.0,2.8,0.12,-1.22,1.0
164,72712,-0.02,-0.01,-0.97,2.68,0.06,-1.4,1.0
165,72789,-0.02,-0.0,-0.97,2.8,0.12,-1.4,1.0
166,72888,-0.02,-0.01,-1.0,2.68,0.0,-1.46,1.0
167,72990,-0.01,-0.0,-0.98,2.8,0.06,-1.4,1.0
168,73067,-0.01,0.02,-0.99,2.99,0.0,-2.01,1.0
169,73169,-0.02,0.04,-0.99,2.2,0.67,0.0,1.0
170,73246,-0.01,-0.03,-1.01,2.8,0.06,-1.16,1.0
171,73349,-0.04,-0.0,-0.99,2.8,0.12,-1.46,1.0
172,73460,-0.04,-0.01,-0.99,2.62,-0.37,-1.22,1.0
173,73538,-0.04,-0.01,-0.98,2.74,0.12,-1.34,1.0
174,73640,-0.02,-0.01,-0.99,2.74,0.12,-1.28,1.0
175,73743,-0.02,0.01,-0.98,2.74,0.18,-1.4,1.0
176,73820,-0.02,-0.0,-0.99,2.68,0.24,-1.34,1.0
177,73914,-0.01,-0.01,-0.99,2.87,0.0,-1.4,1.0
178,74017,-0.02,-0.01,-0.99,2.87,0.06,-1.34,1.0
179,74094,-0.02,0.0,-0.99,2.68,0.0,-1.46,1.0
180,74193,-0.02,-0.01,-0.98,2.68,0.06,-1.34,1.0
181,74270,-0.02,-0.0,-0.98,2.74,0.0,-1.28,1.0
182,74372,-0.02,0.01,-0.99,2.68,-0.18,-1.28,1.0
183,74475,-0.02,-0.0,-0.98,2.68,0.0,-1.4,1.0
184,74552,-0.01,-0.01,-0.98,2.8,0.12,-1.4,1.0
185,74658,-0.02,-0.01,-0.99,2.8,0.18,-1.46,1.0
186,74762,-0.02,-0.0,-0.98,2.99,0.18,-1.16,1.0
187,74842,-0.01,0.0,-1.0,2.74,0.06,-1.4,1.0
188,74948,-0.02,-0.01,-0.98,2.8,0.06,-1.34,1.0
189,75054,-0.02,-0.0,-0.98,2.74,0.0,-1.34,1.0
190,75135,-0.02,-0.01,-0.99,2.8,0.0,-1.4,1.0
191,75241,-0.01,-0.0,-0.98,2.87,0.24,-1.4,1.0
192,75344,-0.02,-0.01,-0.98,2.8,0.0,-1.28,1.0
193,75424,-0.02,0.0,-0.97,2.74,0.18,-1.4,1.0
194,75530,-0.01,-0.0,-0.98,2.68,0.06,-1.34,1.0
195,75611,-0.02,-0.01,-0.99,2.74,0.06,-1.34,1.0
196,75717,-0.02,-0.0,-0.98,2.74,0.06,-1.28,1.0
197,75823,-0.02,-0.0,-0.98,2.68,0.12,-1.28,1.0
198,75903,-0.01,0.0,-1.0,2.74,0.12,-1.28,1.0
199,76009,-0.01,-0.01,-0.98,2.93,0.06,-1.4,1.0
200,76115,-0.02,0.0,-0.99,2.8,0.0,-1.22,1.0
201,76195,-0.01,-0.01,-0.99,2.74,0.24,-1.34,1.0
202,76302,-0.02,-0.0,-1.0,2.8,0.0,-1.46,1.0
203,76408,-0.02,-0.01,-0.98,2.8,0.06,-1.34,1.0
204,76488,-0.02,-0.01,-0.99,2.8,0.06,-1.34,1.0
205,76591,-0.02,-0.0,-0.99,2.74,0.18,-1.28,1.0
206,76697,-0.02,0.0,-0.98,2.8,0.12,-1.34,1.0
207,76778,-0.02,0.0,-0.99,2.87,0.18,-1.52,1.0
208,76884,-0.02,0.0,-0.99,2.8,0.12,-1.16,1.0
209,76965,-0.02,-0.01,-0.99,2.87,0.18,-1.34,1.0
210,77071,-0.02,-0.0,-0.99,2.74,0.18,-1.16,1.0
211,77177,-0.01,0.0,-0.99,2.8,0.24,-1.34,1.0
212,77258,-0.02,-0.0,-0.97,2.74,0.06,-1.28,1.0
213,77364,-0.01,0.0,-0.98,2.8,0.18,-1.34,1.0
214,77470,-0.01,0.0,-0.99,2.8,0.18,-1.34,1.0
215,77551,-0.02,-0.0,-0.99,2.8,0.12,-1.16,1.0
216,77657,-0.02,-0.0,-0.99,2.74,0.18,-1.34,1.0
217,77829,-0.03,-0.01,-0.99,2.8,0.12,-1.34,1.0
218,77918,-0.02,-0.0,-0.98,2.74,0.12,-1.4,1.0
219,78022,-0.02,-0.0,-0.99,2.8,0.06,-1.28,1.0
220,78125,-0.02,-0.0,-0.99,2.8,0.06,-1.28,1.0
221,78202,-0.02,-0.01,-0.98,2.87,0.06,-1.34,1.0
222,78304,-0.02,-0.0,-0.99,2.8,0.18,-1.34,1.0
223,78381,-0.02,0.0,-0.99,2.74,0.0,-1.28,1.0
224,78475,-0.02,-0.0,-0.99,2.87,0.06,-1.4,1.0
225,78631,-0.02,-0.0,-1.0,2.8,0.24,-1.28,1.0
226,78708,-0.02,-0.01,-0.99,2.74,0.0,-1.28,1.0
227,78810,-0.02,0.0,-0.98,2.74,0.12,-1.28,1.0
228,78912,-0.02,-0.01,-0.99,2.8,0.06,-1.28,1.0
229,78989,-0.02,0.0,-0.99,2.87,0.0,-1.16,1.0
230,79092,-0.02,-0.0,-0.99,2.8,0.06,-1.34,1.0
231,79191,-0.01,-0.01,-0.98,2.74,0.12,-1.46,1.0
232,79268,-0.02,-0.0,-1.0,2.87,0.12,-1.52,1.0
233,79371,-0.01,-0.0,-0.99,2.87,0.12,-1.34,1.0
234,79448,-0.01,0.0,-0.99,2.8,0.12,-1.46,1.0
235,79550,-0.02,-0.0,-0.98,2.8,0.06,-1.34,1.0
236,79652,-0.02,-0.0,-1.0,2.74,0.18,-1.28,1.0
237,79729,-0.02,-0.0,-1.0,2.68,0.18,-1.4,1.0
238,79832,-0.01,-0.0,-0.98,2.74,0.06,-1.28,1.0
239,79934,-0.02,-0.0,-0.99,2.8,0.0,-1.28,1.0
240,80011,-0.02,-0.0,-0.99,2.74,0.12,-1.34,1.0
241,80114,-0.02,-0.0,-0.99,2.8,0.06,-1.28,1.0
242,80216,-0.01,0.0,-0.99,2.74,0.12,-1.4,1.0
243,80293,-0.02,0.0,-0.99,2.74,0.18,-1.34,1.0
244,80393,-0.02,-0.0,-0.98,2.87,0.12,-1.4,1.0
245,80495,-0.01,-0.01,-0.98,2.74,0.0,-1.28,1.0
246,80572,-0.02,-0.0,-0.97,2.8,0.12,-1.4,1.0
247,80677,-0.01,-0.01,-0.99,2.68,0.06,-1.34,1.0
248,80753,-0.02,0.01,-0.98,2.74,0.06,-1.46,1.0
249,80859,-0.02,-0.01,-0.99,2.87,0.06,-1.22,1.0
250,80965,-0.02,-0.0,-0.98,2.8,0.06,-1.16,1.0
251,81046,-0.02,0.0,-0.99,2.87,0.12,-1.34,1.0
252,81151,-0.02,-0.02,-0.98,2.87,0.0,-1.4,1.0
253,81258,-0.03,-0.0,-0.98,2.68,0.12,-1.34,1.0
254,81338,-0.02,0.0,-1.0,2.74,0.06,-1.4,1.0
255,81444,-0.01,0.01,-1.0,2.8,0.06,-1.4,1.0
256,81551,-0.02,-0.0,-0.99,2.87,0.18,-1.28,1.0
257,81631,-0.02,-0.02,-0.97,2.74,0.06,-1.4,1.0
258,81734,-0.02,-0.01,-0.99,2.8,0.12,-1.34,1.0
259,81841,-0.01,-0.01,-0.98,2.8,0.06,-1.34,1.0
260,81922,-0.02,-0.01,-0.98,2.8,0.06,-1.4,1.0
261,82028,-0.02,-0.01,-0.98,2.74,0.0,-1.28,1.0
262,82108,-0.02,-0.0,-0.99,2.8,0.0,-1.34,1.0
263,82215,-0.01,0.0,-0.99,2.87,0.12,-1.52,1.0
264,82321,-0.02,-0.01,-0.98,2.8,0.0,-1.28,1.0
265,82401,-0.02,-0.01,-0.98,2.8,0.12,-1.4,1.0
266,82507,-0.03,-0.0,-0.98,2.8,0.12,-1.46,1.0
267,82613,-0.02,-0.01,-0.99,2.87,0.12,-1.28,1.0
268,82694,-0.02,-0.0,-1.0,2.87,0.18,-1.34,1.0
269,82801,-0.02,-0.0,-1.0,2.8,0.0,-1.28,1.0
270,82894,-0.02,-0.01,-0.99,2.8,0.18,-1.4,1.0
271,82975,-0.02,-0.0,-1.0,2.87,0.06,-1.46,1.0
272,83081,-0.02,-0.0,-1.0,2.74,0.12,-1.34,1.0
273,83162,-0.02,-0.0,-0.99,2.74,0.18,-1.46,1.0
274,83268,-0.02,-0.0,-0.99,2.87,0.24,-1.34,1.0
275,83374,-0.01,-0.0,-0.98,2.8,0.18,-1.34,1.0
276,83455,-0.02,-0.0,-0.99,2.8,0.12,-1.4,1.0
277,83561,-0.02,-0.01,-0.99,2.8,0.06,-1.4,1.0
278,83676,-0.02,-0.0,-0.99,2.93,0.24,-1.4,1.0
279,83757,-0.02,0.0,-0.98,2.8,0.12,-1.46,1.0
280,83863,-0.02,-0.0,-0.99,2.74,0.06,-1.34,1.0
281,83969,-0.02,-0.0,-0.99,2.8,0.12,-1.4,1.0
282,84050,-0.02,-0.01,-0.99,2.8,0.0,-1.34,1.0
283,84152,-0.02,-0.01,-0.99,2.8,0.12,-1.34,1.0
284,84252,4.13,1.46,5.28,920.55,512.01,-119.39,1.0
285,84405,-0.02,0.0,-1.0,2.8,0.06,-1.34,1.0
286,84513,-0.01,0.0,-0.98,2.8,0.0,-1.34,1.0
287,84590,-0.02,0.0,-0.99,2.68,0.12,-1.28,1.0
288,84693,-0.02,0.0,-0.99,2.8,0.18,-1.34,1.0
289,84795,-0.02,0.0,-0.98,2.87,0.06,-1.34,1.0
290,84872,-0.03,-0.0,-0.99,2.8,0.12,-1.28,1.0
291,84975,-0.02,-0.01,-0.99,2.8,0.18,-1.34,1.0
292,85078,-0.01,0.0,-0.99,2.8,0.12,-1.46,1.0
293,85154,-0.01,-0.01,-0.99,2.74,0.12,-1.34,1.0
294,85257,-0.01,-0.0,-0.98,2.74,0.0,-1.46,1.0
295,85359,-0.02,0.0,-0.98,2.74,0.06,-1.4,1.0
296,85436,-0.02,-0.01,-1.0,2.8,0.06,-1.4,1.0
297,85535,-0.02,-0.0,-0.98,2.74,0.0,-1.34,1.0
298,85638,-0.02,-0.0,-0.99,2.87,0.12,-1.34,1.0
299,85715,-0.02,-0.01,-0.98,2.74,0.06,-1.34,1.0
300,85817,-0.01,0.0,-0.99,2.8,0.18,-1.4,1.0
301,85894,-0.02,0.0,-0.99,2.74,0.06,-1.28,1.0
302,85997,-0.02,-0.01,-0.99,2.8,0.06,-1.34,1.0
303,86100,-0.01,-0.0,-0.98,2.8,0.12,-1.34,1.0
304,86177,-0.02,-0.01,-0.99,2.87,0.12,-1.34,1.0
305,86279,-0.02,-0.01,-1.0,2.68,0.12,-1.28,1.0
306,86420,-0.02,0.0,-1.0,2.8,0.0,-1.16,1.0
307,86496,-0.02,-0.0,-0.99,2.8,0.0,-1.34,1.0
308,86599,-0.01,-0.01,-0.98,2.87,0.06,-1.28,1.0
309,86698,-0.02,-0.01,-0.98,2.68,0.0,-1.28,1.0
310,86775,-0.02,-0.0,-0.99,2.99,0.06,-1.34,1.0
311,86878,-0.02,-0.0,-0.99,2.74,0.0,-1.34,1.0
312,86980,-0.02,-0.01,-0.98,2.74,0.06,-1.4,1.0
313,87057,-0.02,-0.0,-1.0,2.74,0.06,-1.28,1.0
314,87160,-0.01,-0.0,-0.98,2.74,0.0,-1.4,1.0
315,87236,-0.02,-0.0,-0.97,2.93,0.18,-1.46,1.0
316,87339,0.28,-0.35,-1.23,14.94,-9.09,33.84,1.0
317,87436,0.02,0.16,-1.0,-6.83,6.95,-1.52,1.0
318,87516,-0.03,0.01,-2.19,18.41,492.2,-31.46,1.0
319,87625,1.26,-0.27,-0.32,73.66,689.82,-20.12,1.0
320,87734,0.56,0.44,1.02,-77.32,-58.66,62.74,1.0
321,87818,0.97,0.17,0.4,-20.55,-100.49,33.72,1.0
322,87927,0.8,0.2,0.85,-26.83,-10.98,29.21,1.0
323,88044,0.55,0.14,0.46,-4.94,-173.05,20.55,1.0
324,88128,1.26,-0.42,0.81,1.83,146.71,35.61,1.0
325,88237,0.34,-0.21,-0.07,29.45,-372.5,13.17,1.0
326,88342,0.56,-0.13,-0.02,55.49,-298.96,-16.59,1.0
327,88425,1.15,-0.44,0.46,-107.44,142.5,-77.01,1.0
328,88535,0.77,-0.01,-0.58,2.68,134.02,-32.32,1.0
329,88618,1.0,-0.05,0.21,4.7,188.54,-37.68,1.0
330,88727,0.91,-0.39,1.24,6.22,264.63,-18.84,1.0
331,88845,0.56,-0.09,0.97,33.78,289.82,-23.05,1.0
332,88928,0.35,0.37,0.97,-41.71,42.2,-43.35,1.0
333,89037,0.12,0.18,0.95,-208.72,362.01,-23.23,1.0
334,89146,0.11,-0.35,1.24,-62.32,84.45,-1.59,1.0
335,89229,-0.18,0.47,1.4,-71.46,-177.07,3.11,1.0
336,89403,0.16,0.54,0.86,-122.5,-17.32,-0.12,1.0
337,89516,0.2,0.41,0.22,79.82,-80.06,45.73,1.0
338,89595,0.07,0.49,2.59,-72.68,38.9,-55.79,1.0
339,89701,0.17,0.04,1.06,23.29,-4.27,46.34,1.0
340,89805,0.22,0.08,0.81,-63.9,-83.84,27.68,1.0
341,89885,1.06,-0.3,0.57,-78.05,-44.09,44.27,1.0
342,89990,0.98,0.01,-0.22,78.23,-26.77,22.5,1.0
343,90070,0.58,0.11,1.91,68.78,-50.79,42.74,1.0
344,90176,0.63,0.2,1.03,36.65,-23.78,6.83,1.0
345,90281,0.89,0.11,0.07,27.99,-97.13,13.29,1.0
346,90360,0.77,0.29,0.2,23.23,-99.45,8.17,1.0
347,90462,0.7,0.31,0.52,34.33,172.26,13.05,1.0
348,90567,0.65,0.24,0.73,1.59,201.34,-8.9,1.0
349,90647,0.6,0.09,1.11,18.72,132.68,0.0,1.0
350,90751,0.49,0.21,1.1,5.0,-0.55,2.01,1.0
351,90856,0.48,0.27,1.28,12.56,-99.94,28.05,1.0
352,90936,0.23,0.35,0.88,34.45,-339.45,40.3,1.0
353,91041,0.5,0.13,-0.27,-69.57,-58.96,-10.3,1.0
354,91147,1.03,0.11,0.2,49.09,114.39,8.48,1.0
355,91227,0.95,0.19,1.22,46.28,197.74,25.85,1.0
356,91332,0.5,0.23,1.12,-14.02,-506.28,33.29,1.0
357,91411,0.28,0.22,-0.73,-0.85,-270.24,2.01,1.0
358,91516,1.18,0.22,0.4,34.76,456.22,-0.49,1.0
359,91621,1.17,-0.0,1.13,-3.05,8.84,17.07,1.0
360,91700,0.77,0.01,-0.48,-3.48,-392.01,22.5,1.0
361,91807,0.66,-0.0,0.38,30.0,284.76,5.79,1.0
362,91913,1.4,-0.2,0.67,26.4,-13.84,9.94,1.0
363,91987,-0.08,-0.19,-0.4,-100.06,596.46,-42.38,1.0
364,92093,0.53,0.07,-0.31,28.54,-265.61,-52.8,1.0
365,92203,1.42,0.09,0.08,34.09,92.07,-7.07,1.0
366,92285,1.34,0.35,0.62,16.95,43.66,19.02,1.0
367,92395,0.56,0.24,-0.06,-187.68,630.49,31.95,1.0
368,92504,0.61,0.29,-0.9,-6.83,-216.16,7.38,1.0
369,92587,0.9,-0.17,-0.19,50.55,-76.65,25.0,1.0
370,92696,1.03,-0.24,-0.18,36.4,-16.65,8.48,1.0
371,92805,1.0,-0.02,-0.16,36.52,19.21,-17.13,1.0
372,92888,1.04,0.16,-0.15,23.78,21.95,-13.35,1.0
373,92997,0.98,-0.25,-0.05,102.38,53.35,-13.41,1.0
374,93106,0.91,-0.07,-0.0,24.27,47.13,17.99,1.0
375,93189,0.96,-0.0,0.1,-5.73,-15.43,25.43,1.0
376,93298,1.19,-0.37,-0.11,50.06,10.06,12.74,1.0
377,93381,1.0,-0.24,-0.07,42.32,-57.74,-11.1,1.0
378,93490,1.02,-0.06,-0.04,12.07,9.15,-10.49,1.0
379,93598,0.99,-0.24,-0.04,22.99,-2.56,-11.65,1.0
380,93681,0.96,-0.17,-0.05,7.38,0.12,-7.56,1.0
