,Time,Ax,Ay,Az,Gx,Gy,Gz,Label
28,39269,0.01,0.01,-0.98,2.99,0.67,0.43,1.0
29,39349,0.02,0.01,-0.97,3.78,1.16,0.43,1.0
30,39457,0.0,0.01,-0.98,4.02,1.65,0.49,1.0
31,39538,0.0,0.01,-0.98,4.45,2.13,0.43,1.0
32,39646,0.01,0.02,-0.99,3.66,1.22,0.49,1.0
33,39718,0.01,0.01,-1.0,4.02,1.59,0.37,1.0
34,39826,0.0,0.02,-0.98,3.23,0.91,0.43,1.0
35,39935,-0.01,0.02,-0.98,1.83,-0.24,0.49,1.0
36,40015,0.0,0.01,-0.98,2.38,0.3,0.3,1.0
37,40123,0.0,0.01,-1.0,1.71,-0.3,0.43,1.0
38,40195,0.0,0.01,-0.99,1.28,-0.67,0.43,1.0
39,40303,0.01,0.02,-0.99,1.34,-0.67,0.43,1.0
40,40412,0.0,0.02,-0.99,1.71,-0.3,0.49,1.0
41,40492,0.0,0.02,-0.98,1.34,-0.73,0.49,1.0
42,40600,-0.0,0.01,-0.99,1.95,-0.3,0.3,1.0
43,40672,0.0,0.01,-0.98,2.44,0.18,0.49,1.0
44,40780,0.0,0.01,-0.99,2.26,0.12,0.37,1.0
45,40888,0.02,0.01,-0.98,2.44,0.3,0.37,1.0
46,40969,0.0,0.02,-0.98,2.74,0.49,0.18,1.0
47,41077,0.0,0.01,-0.98,2.56,0.24,0.43,1.0
48,41148,0.01,0.02,-0.98,2.87,0.55,0.37,1.0
49,41256,0.0,0.02,-0.97,2.56,0.37,0.37,1.0
50,41337,0.0,0.01,-0.99,2.32,0.12,0.49,1.0
51,41441,0.0,0.01,-0.98,2.07,-0.12,0.43,1.0
52,41559,0.01,0.01,-0.99,2.68,0.43,0.43,1.0
53,41630,0.0,0.01,-0.99,2.5,0.24,0.55,1.0
54,41737,0.0,0.02,-0.99,2.56,0.37,0.43,1.0
55,41817,0.01,0.02,-0.97,2.38,0.12,0.43,1.0
56,41925,-0.0,0.0,-1.0,2.68,0.37,0.37,1.0
57,42098,0.01,0.02,-0.98,2.5,0.18,0.43,1.0
58,42178,0.01,0.01,-0.99,2.99,0.79,0.49,1.0
59,42290,0.01,0.02,-0.97,2.87,0.73,0.49,1.0
60,42367,0.01,0.01,-0.99,2.44,0.18,0.37,1.0
61,42472,0.01,0.02,-0.98,2.56,0.18,0.55,1.0
62,42576,-0.0,0.0,-0.99,2.87,0.67,0.37,1.0
63,42644,0.01,0.02,-0.98,2.44,0.24,0.37,1.0
64,42749,0.0,0.01,-0.98,2.68,0.3,0.43,1.0
65,42826,0.0,0.01,-0.97,3.05,0.91,0.43,1.0
66,42930,0.01,0.01,-0.99,3.48,1.04,0.37,1.0
67,43007,0.0,0.01,-0.99,2.13,-0.12,0.43,1.0
68,43112,0.01,0.02,-0.98,2.87,0.67,0.49,1.0
69,43208,0.0,0.02,-0.99,1.46,-0.55,0.55,1.0
70,43285,-0.01,0.02,-0.98,1.77,-0.24,0.37,1.0
71,43400,-0.0,0.01,-1.0,2.01,-0.12,0.49,1.0
72,43477,0.0,0.01,-0.99,1.71,-0.49,0.43,1.0
73,43581,0.01,0.01,-0.99,2.2,0.06,0.49,1.0
74,43677,0.01,0.02,-0.98,2.68,0.43,0.3,1.0
75,43754,0.0,0.02,-0.98,2.5,0.37,0.49,1.0
76,43859,0.0,0.02,-0.99,2.44,0.24,0.55,1.0
77,43936,0.01,0.01,-0.98,3.6,1.22,0.55,1.0
78,44041,0.0,0.01,-0.98,3.41,1.1,0.43,1.0
79,44109,0.0,0.02,-0.98,0.61,-1.4,0.37,1.0
80,44214,-0.0,0.01,-0.98,2.07,0.06,0.37,1.0
81,44326,0.0,0.02,-0.99,1.52,-0.73,0.3,1.0
82,44403,-0.0,0.02,-0.97,1.28,-0.79,0.43,1.0
83,44507,0.0,0.0,-0.99,2.07,-0.18,0.55,1.0
84,44576,0.0,0.01,-0.99,2.74,0.43,0.43,1.0
85,44680,0.0,0.02,-0.98,1.83,-0.24,0.43,1.0
86,44785,0.01,0.02,-0.99,2.44,0.18,0.55,1.0
87,44862,0.0,0.02,-0.99,2.93,0.73,0.3,1.0
88,44966,0.01,0.01,-0.98,2.13,0.0,0.55,1.0
89,45034,0.01,0.01,-0.98,2.87,0.67,0.43,1.0
90,45139,0.01,0.02,-0.98,3.23,0.91,0.3,1.0
91,45243,-0.0,0.02,-0.98,2.93,0.55,0.37,1.0
92,45321,0.0,0.01,-0.99,2.68,0.49,0.55,1.0
93,45427,0.01,0.02,-0.99,3.11,0.73,0.3,1.0
94,45495,0.0,0.0,-0.98,2.93,0.55,0.55,1.0
95,45602,0.0,0.02,-0.99,2.99,0.67,0.43,1.0
96,45681,-0.0,0.01,-0.98,2.93,0.67,0.43,1.0
97,45789,-0.0,0.01,-0.99,2.68,0.49,0.49,1.0
98,45897,0.0,0.01,-0.99,2.56,0.37,0.3,1.0
99,45968,0.0,0.01,-0.99,2.5,0.24,0.43,1.0
100,46076,0.01,0.01,-0.99,2.32,0.12,0.43,1.0
101,46157,0.01,0.02,-0.98,2.38,0.12,0.37,1.0
102,46265,0.01,0.02,-0.98,2.32,0.12,0.55,1.0
103,46373,0.01,0.02,-0.98,2.68,0.3,0.3,1.0
104,46454,0.01,0.01,-0.99,2.68,0.49,0.43,1.0
105,46553,0.01,0.01,-0.99,2.2,0.0,0.37,1.0
106,46633,0.0,0.02,-1.0,2.44,0.12,0.49,1.0
107,46742,0.0,0.01,-1.0,3.05,0.85,0.55,1.0
108,46849,0.01,0.02,-0.98,2.44,0.24,0.43,1.0
109,46929,0.01,0.01,-0.99,2.74,0.55,0.37,1.0
110,47029,0.01,0.01,-0.99,2.93,0.55,0.37,1.0
111,47109,0.0,0.01,-0.98,2.44,0.12,0.43,1.0
112,47217,0.01,0.01,-0.98,2.68,0.43,0.49,1.0
113,47297,0.01,0.01,-0.98,2.68,0.24,0.43,1.0
114,47405,0.0,0.02,-0.99,1.95,-0.12,0.37,1.0
115,47504,0.0,0.02,-0.99,1.71,-0.24,0.67,1.0
116,47585,0.0,0.02,-0.99,2.13,0.0,0.24,1.0
117,47693,0.01,0.03,-0.98,0.85,-1.16,0.37,1.0
118,47773,0.0,0.01,-0.98,1.04,-1.1,0.43,1.0
119,47946,0.0,0.03,-0.99,1.77,-0.37,0.3,1.0
120,48053,0.0,0.01,-0.99,2.2,0.06,0.55,1.0
121,48130,-0.0,0.02,-0.99,1.34,-0.73,0.55,1.0
122,48235,0.0,0.02,-0.99,2.07,0.0,0.55,1.0
123,48311,0.01,0.02,-0.99,1.28,-0.67,0.49,1.0
124,48416,0.0,0.01,-0.99,2.5,0.18,0.43,1.0
125,48484,0.01,0.01,-0.98,2.01,-0.18,0.37,1.0
126,48589,0.0,0.02,-0.99,2.68,0.55,0.49,1.0
127,48694,0.01,0.01,-0.98,2.93,0.67,0.49,1.0
128,48771,0.0,0.02,-1.0,2.93,0.55,0.43,1.0
129,48876,0.0,0.01,-0.98,3.05,0.67,0.3,1.0
130,48944,0.01,0.02,-0.98,3.05,0.73,0.49,1.0
131,49049,-0.0,0.0,-0.98,3.23,0.85,0.49,1.0
132,49153,-0.0,0.02,-0.99,2.38,0.18,0.43,1.0
133,49230,-0.0,0.01,-0.98,2.99,0.49,0.37,1.0
134,49335,0.01,0.02,-0.98,2.32,0.0,0.43,1.0
135,49403,-0.0,0.01,-0.97,2.38,0.24,0.3,1.0
136,49515,-0.0,0.01,-0.98,2.56,0.3,0.37,1.0
137,49619,0.0,0.02,-0.99,2.93,0.55,0.49,1.0
138,49696,0.01,0.02,-0.99,2.32,0.12,0.43,1.0
139,49801,0.01,0.01,-0.98,3.23,0.91,0.49,1.0
140,49878,0.01,0.02,-0.99,2.68,0.3,0.49,1.0
141,49974,-0.01,0.02,-0.97,1.1,-1.04,0.67,1.0
142,50051,0.01,0.02,-0.98,1.95,-0.18,0.43,1.0
143,50155,-0.01,0.02,-0.99,0.73,-1.22,0.43,1.0
144,50260,0.01,0.01,-0.98,1.28,-0.91,0.43,1.0
145,50337,-0.0,0.01,-0.99,0.98,-0.98,0.49,1.0
146,50433,0.01,0.02,-0.99,1.59,-0.3,0.43,1.0
147,50510,0.01,0.01,-0.97,1.83,-0.24,0.37,1.0
148,50615,0.01,0.01,-0.99,2.87,0.67,0.55,1.0
149,50720,0.0,0.02,-0.99,1.95,-0.3,0.43,1.0
150,50796,0.01,0.01,-0.98,3.6,1.16,0.37,1.0
151,50893,0.01,0.03,-0.99,0.67,-1.22,0.43,1.0
152,50970,0.0,0.02,-0.99,2.74,0.43,0.37,1.0
153,51074,0.0,0.02,-0.98,2.87,0.67,0.37,1.0
154,51179,0.01,0.01,-0.97,3.9,1.46,0.24,1.0
155,51256,0.01,0.01,-0.98,3.72,1.34,0.49,1.0
156,51352,-0.01,0.03,-0.98,2.74,0.55,0.43,1.0
157,51429,0.0,0.02,-0.98,1.59,-0.49,0.43,1.0
158,51536,-0.0,0.02,-0.99,0.67,-1.34,0.43,1.0
159,51614,-0.0,0.03,-0.98,2.74,0.49,0.43,1.0
160,51722,0.01,0.02,-0.98,1.28,-0.79,0.43,1.0
161,51822,0.01,0.01,-0.97,8.9,5.91,0.49,1.0
162,51903,0.02,-0.01,-0.97,4.21,1.71,0.43,1.0
163,52010,0.01,0.02,-0.98,-8.05,-9.09,0.37,1.0
164,52091,0.02,0.01,-0.97,16.89,12.74,0.55,1.0
165,52201,-0.03,0.05,-1.01,-10.3,-10.85,0.3,1.0
166,52301,0.04,-0.01,-0.96,0.91,-1.04,0.3,1.0
167,52383,-0.01,0.02,-0.99,17.5,13.17,0.49,1.0
168,52492,0.02,0.01,-0.99,-5.06,-6.4,0.3,1.0
169,52600,0.0,0.01,-0.99,-5.12,-6.52,0.37,1.0
170,52681,0.0,0.0,-0.99,13.41,9.94,0.37,1.0
171,52777,0.0,0.01,-0.98,-7.93,-8.96,0.3,1.0
172,52858,0.0,0.01,-0.99,8.84,5.79,0.49,1.0
173,52967,0.0,-0.01,-0.98,-1.34,-3.17,0.49,1.0
174,53075,-0.0,0.02,-1.0,1.71,-0.3,0.43,1.0
175,53156,0.02,-0.01,-0.98,4.39,1.89,0.24,1.0
176,53265,0.0,0.01,-0.99,-7.01,-7.87,0.37,1.0
177,53364,0.01,0.01,-0.98,11.04,7.56,0.43,1.0
178,53446,-0.0,0.01,-0.99,-10.0,-10.67,0.24,1.0
179,53555,0.02,-0.01,-0.97,11.28,7.68,0.43,1.0
180,53636,-0.01,0.03,-0.99,-4.45,-5.79,0.43,1.0
181,53814,0.0,0.02,-0.97,-9.39,-10.3,0.3,1.0
182,53918,0.01,0.01,-0.98,12.07,8.72,0.67,1.0
183,53996,0.01,-0.0,-1.0,-4.45,-5.79,0.24,1.0
184,54101,-0.0,0.04,-0.99,-1.52,-3.23,0.49,1.0
185,54206,0.03,-0.02,-0.97,12.07,8.35,0.67,1.0
186,54284,-0.01,0.03,-1.0,-5.0,-6.28,0.43,1.0
187,54377,0.01,0.0,-0.98,14.33,10.61,0.43,1.0
188,54455,0.01,0.02,-0.98,-9.33,-10.06,0.49,1.0
189,54560,0.01,0.01,-0.99,14.33,10.61,0.49,1.0
190,54682,-0.0,0.0,-0.97,-7.56,-8.66,0.37,1.0
191,54759,0.01,0.01,-0.99,9.39,6.34,0.37,1.0
192,54855,0.01,0.0,-0.98,0.91,-1.16,0.49,1.0
193,54960,0.01,0.02,-0.97,-0.55,-2.5,0.43,1.0
194,55037,0.0,0.02,-0.99,8.72,5.61,0.37,1.0
195,55142,0.01,0.0,-0.99,6.71,3.9,0.43,1.0
196,55219,0.02,0.02,-0.98,-4.27,-5.85,0.37,1.0
197,55315,0.01,0.01,-0.99,8.29,5.06,0.55,1.0
198,55420,0.0,0.01,-0.99,1.16,-0.79,0.37,1.0
199,55497,-0.01,0.01,-1.0,6.83,3.9,0.43,1.0
200,55601,0.01,0.01,-0.98,-1.65,-3.54,0.37,1.0
201,55679,0.02,0.01,-0.98,9.57,6.59,0.37,1.0
202,55811,0.01,0.0,-0.99,-2.56,-4.33,0.37,1.0
203,55917,0.0,0.02,-1.0,0.98,-0.98,0.43,1.0
204,55998,0.02,-0.0,-0.99,9.15,5.91,0.55,1.0
205,56106,-0.0,0.03,-1.0,-7.13,-7.93,0.24,1.0
206,56187,0.02,0.0,-0.98,11.71,8.17,0.49,1.0
207,56287,-0.0,0.02,-0.99,-10.49,-11.16,0.43,1.0
208,56393,0.01,0.0,-0.98,17.32,13.17,0.49,1.0
209,56475,-0.03,0.05,-1.0,-11.46,-11.89,0.18,1.0
210,56584,0.04,-0.02,-0.98,-4.63,-5.73,0.37,1.0
211,56693,0.0,0.02,-0.98,18.72,14.27,0.67,1.0
212,56775,0.01,0.01,-0.99,-7.13,-8.29,0.37,1.0
213,56875,0.0,0.01,-0.99,7.13,4.39,0.49,1.0
214,56955,0.01,0.02,-0.98,3.05,0.85,0.43,1.0
215,57063,0.01,0.01,-0.98,-0.06,-2.01,0.37,1.0
216,57172,0.01,0.01,-0.98,4.27,1.77,0.43,1.0
217,57252,0.0,0.0,-0.98,-1.1,-2.99,0.43,1.0
218,57350,0.02,0.02,-0.98,2.87,0.55,0.37,1.0
219,57431,-0.0,0.01,-0.98,2.99,0.67,0.37,1.0
220,57539,-0.0,0.02,-0.97,3.05,0.73,0.49,1.0
221,57648,-0.0,0.0,-0.99,2.56,0.3,0.43,1.0
222,57728,0.0,0.01,-0.97,3.66,1.1,0.49,1.0
223,57893,0.01,0.01,-0.98,2.01,0.0,0.49,1.0
224,57983,0.0,0.0,-0.97,3.72,1.34,0.49,1.0
225,58091,0.0,0.02,-0.98,2.38,0.12,0.43,1.0
226,58196,0.01,0.02,-0.98,3.35,0.85,0.49,1.0
227,58273,0.02,0.02,-0.98,2.2,0.0,0.67,1.0
228,58369,-0.0,0.01,-0.98,3.11,0.73,0.43,1.0
229,58445,0.01,0.01,-0.99,3.05,0.73,0.43,1.0
230,58550,0.0,0.01,-0.98,3.78,1.46,0.43,1.0
231,58627,0.01,0.01,-0.99,3.05,0.91,0.3,1.0
232,58732,0.0,0.02,-0.98,3.35,1.1,0.55,1.0
233,58828,0.01,0.0,-1.0,4.02,1.59,0.43,1.0
234,58905,-0.0,0.01,-1.0,5.12,2.5,0.37,1.0
235,59010,0.01,0.01,-0.99,2.99,0.67,0.37,1.0
236,59087,-0.01,0.02,-0.98,2.44,0.12,0.67,1.0
237,59191,0.0,0.02,-0.99,2.99,0.67,0.49,1.0
238,59288,-0.0,0.01,-0.99,2.93,0.55,0.49,1.0
239,59365,0.01,0.01,-0.98,3.11,0.73,0.37,1.0
240,59469,0.0,0.01,-0.99,3.23,0.85,0.37,1.0
241,59546,0.0,0.01,-0.99,3.41,0.91,0.37,1.0
242,59651,0.01,0.02,-0.97,2.56,0.3,0.49,1.0
243,59719,0.01,0.01,-0.98,3.66,1.34,0.43,1.0
244,59824,0.0,0.01,-0.99,1.34,-0.61,0.49,1.0
245,59937,0.0,0.01,-1.0,2.56,0.49,0.43,1.0
246,60014,0.0,-0.0,-0.97,2.13,0.0,0.43,1.0
247,60118,-0.0,0.01,-1.0,3.78,1.34,0.43,1.0
248,60195,0.01,0.01,-0.98,0.61,-1.46,0.49,1.0
249,60291,0.0,0.02,-0.98,2.68,0.37,0.43,1.0
250,60396,0.01,0.01,-1.0,4.33,1.77,0.43,1.0
251,60473,0.0,0.03,-1.0,-4.21,-5.79,0.55,1.0
252,60577,0.01,-0.0,-0.99,9.39,6.28,0.55,1.0
253,60655,0.0,0.01,-0.97,-6.65,-7.93,0.43,1.0
254,60751,0.0,0.02,-0.98,14.27,10.37,0.3,1.0
255,60857,0.0,0.01,-1.0,-10.43,-11.16,0.37,1.0
256,60935,0.01,0.02,-0.99,18.17,14.15,0.43,1.0
257,61037,0.0,0.01,-0.98,-11.59,-12.2,0.3,1.0
258,61143,0.01,0.0,-1.0,14.88,11.04,0.43,1.0
259,61212,0.01,0.0,-0.98,-6.65,-7.99,0.24,1.0
260,61319,0.01,0.02,-0.98,11.95,8.72,0.49,1.0
261,61399,0.02,-0.0,-0.98,1.28,-0.85,0.3,1.0
262,61507,0.01,0.03,-0.99,-6.83,-7.74,0.37,1.0
263,61616,0.03,0.01,-0.99,13.17,9.51,0.55,1.0
264,61688,-0.01,0.01,-0.98,-7.07,-8.17,0.3,1.0
265,61797,-0.01,-0.01,-0.99,17.32,13.29,0.49,1.0
266,61879,-0.01,0.02,-1.0,-13.11,-13.35,0.37,1.0
267,61988,0.05,0.0,-0.99,19.76,15.0,0.43,1.0
268,62098,-0.01,0.05,-1.0,3.35,1.16,0.73,1.0
269,62170,0.01,-0.0,-0.99,8.72,5.79,0.55,1.0
270,62279,0.03,0.02,-0.95,3.54,1.34,0.67,1.0
271,62386,-0.02,0.05,-1.02,1.71,-0.37,0.67,1.0
272,62468,0.03,-0.0,-0.98,-12.44,-12.5,0.43,1.0
273,62578,0.0,0.01,-0.95,17.5,13.29,0.67,1.0
274,62650,0.02,0.0,-0.98,-3.17,-4.82,0.3,1.0
275,62755,0.01,0.02,-0.96,-9.21,-10.06,0.37,1.0
276,62864,0.04,0.01,-0.98,23.48,18.66,0.67,1.0
277,62946,-0.05,0.05,-1.01,-11.89,-12.68,0.49,1.0
278,63056,0.01,-0.01,-0.99,-9.39,-10.0,0.37,1.0
279,63155,-0.02,0.03,-1.0,-1.1,-2.99,0.43,1.0
280,63236,0.02,0.01,-0.99,8.9,5.79,0.49,1.0
281,63412,-0.01,0.02,-1.0,-3.29,-4.76,0.3,1.0
282,63502,0.02,0.01,-0.98,15.0,10.85,0.49,1.0
283,63607,-0.01,0.03,-1.01,-10.79,-11.16,0.37,1.0
284,63722,0.02,0.01,-0.99,16.22,12.38,0.49,1.0
285,63792,-0.0,0.0,-0.97,-12.07,-12.68,0.43,1.0
286,63897,0.01,0.0,-0.98,17.07,13.17,0.49,1.0
287,64003,-0.01,0.02,-1.02,-10.73,-11.34,0.18,1.0
288,64081,0.01,0.01,-0.98,8.23,5.24,0.49,1.0
289,64186,0.01,0.01,-0.97,-4.09,-5.55,0.43,1.0
290,64255,-0.01,0.03,-1.0,-2.99,-4.51,0.43,1.0
291,64360,0.04,-0.01,-0.98,7.01,3.9,0.49,1.0
292,64463,-0.0,0.03,-1.0,10.06,6.89,0.43,1.0
293,64541,0.02,0.0,-0.99,-9.39,-10.06,0.3,1.0
294,64646,-0.01,0.03,-0.98,6.59,3.6,0.55,1.0
295,64743,0.02,-0.01,-0.97,11.83,8.48,0.49,1.0
296,64820,-0.02,0.03,-1.0,-9.15,-9.76,0.43,1.0
297,64926,0.01,-0.02,-1.17,13.96,10.37,0.49,1.0
298,65039,0.01,0.01,-0.96,-9.63,-10.49,0.43,1.0
299,65117,0.02,0.01,-0.99,13.84,10.18,0.55,1.0
300,65213,-0.02,0.0,-0.95,-9.09,-9.88,0.37,1.0
301,65291,-0.01,-0.0,-0.98,17.2,13.17,0.49,1.0
302,65397,0.01,0.02,-1.18,-10.49,-11.04,0.3,1.0
303,65502,0.01,0.02,-0.76,15.49,11.59,0.43,1.0
304,65581,0.18,-0.03,-1.03,10.73,6.22,-2.99,1.0
305,65681,-0.01,-0.02,-0.94,2.44,0.37,14.39,1.0
306,65786,0.03,-0.0,-0.99,2.68,0.12,-3.29,1.0
307,65867,0.03,0.0,-0.98,2.38,0.3,2.38,1.0
308,65976,0.03,0.02,-1.02,2.56,0.85,24.09,1.0
309,66057,0.01,-0.01,-0.99,2.38,0.12,0.55,1.0
310,66153,0.02,-0.0,-1.0,2.56,0.18,0.55,1.0
311,66261,0.02,0.01,-0.97,2.56,0.12,0.49,1.0
312,66342,0.02,-0.0,-0.98,2.5,0.18,0.49,1.0
313,66450,0.01,-0.01,-0.99,2.38,0.12,0.49,1.0
314,66531,0.02,-0.0,-0.99,2.5,0.12,0.3,1.0
315,66640,0.02,-0.01,-0.98,2.44,0.18,0.49,1.0
316,66712,0.01,-0.0,-1.0,2.38,0.24,0.37,1.0
317,66820,0.02,0.0,-0.99,2.32,0.24,0.49,1.0
318,66929,0.01,0.0,-0.99,2.5,0.18,0.37,1.0
319,67009,0.01,-0.0,-0.97,2.44,0.24,0.49,1.0
320,67118,0.02,0.01,-0.98,2.44,0.18,0.3,1.0
321,67190,0.02,-0.0,-0.99,2.44,0.18,0.55,1.0
322,67312,0.02,-0.0,-1.0,2.68,0.18,0.43,1.0
323,67420,0.02,-0.01,-0.97,2.5,0.18,0.37,1.0
324,67501,0.01,0.0,-1.0,2.44,0.3,0.49,1.0
325,67610,0.02,-0.0,-0.98,2.5,0.24,0.3,1.0
326,67681,0.02,-0.0,-0.99,2.56,0.3,0.37,1.0
327,67789,0.02,0.0,-0.99,2.38,0.24,0.43,1.0
328,67906,0.02,-0.01,-0.98,2.5,0.18,0.49,1.0
329,68060,0.02,0.0,-0.99,2.38,0.06,0.43,1.0
330,68172,0.02,-0.0,-0.98,2.44,0.12,0.37,1.0
331,68241,0.02,-0.0,-0.97,2.5,0.24,0.49,1.0
332,68379,0.03,-0.0,-0.99,2.44,0.18,0.37,1.0
333,68456,0.03,-0.0,-0.99,2.44,0.18,0.49,1.0
334,68560,0.02,-0.0,-0.99,2.38,0.18,0.43,1.0
335,68665,0.01,-0.0,-0.98,2.38,0.18,0.3,1.0
336,68734,0.02,0.0,-0.98,2.38,0.24,0.43,1.0
337,68839,0.02,-0.01,-0.97,2.5,0.12,0.43,1.0
338,68916,0.02,-0.0,-1.0,2.44,0.12,0.43,1.0
339,69021,0.01,-0.0,-0.98,2.44,0.12,0.67,1.0
340,69126,0.02,0.0,-0.99,2.38,0.24,0.43,1.0
341,69194,0.02,-0.01,-0.98,2.5,0.3,0.37,1.0
342,69299,0.03,0.0,-0.99,2.44,0.24,0.37,1.0
343,69376,0.02,-0.0,-0.99,2.44,0.12,0.49,1.0
344,69481,0.02,0.0,-0.98,2.5,0.24,0.3,1.0
345,69586,0.01,-0.0,-0.98,2.38,0.24,0.49,1.0
346,69655,0.02,0.01,-0.98,2.44,0.24,0.49,1.0
347,69760,0.02,-0.01,-0.98,2.32,0.06,0.3,1.0
348,69837,0.01,0.0,-0.99,2.44,0.18,0.43,1.0
349,69942,0.03,-0.0,-0.99,2.44,0.18,0.49,1.0
350,70019,0.02,-0.0,-0.99,2.44,0.18,0.49,1.0
351,70124,0.01,0.0,-0.98,2.38,0.24,0.43,1.0
352,70220,0.02,-0.01,-0.99,2.5,0.06,0.43,1.0
353,70297,0.02,0.0,-0.99,2.44,0.18,0.43,1.0
354,70410,0.02,-0.0,-0.98,2.44,0.12,0.49,1.0
355,70487,0.01,-0.01,-1.0,2.44,0.3,0.55,1.0
356,70593,0.02,-0.0,-0.99,2.44,0.24,0.43,1.0
357,70690,0.02,-0.0,-0.99,2.44,0.3,0.37,1.0
358,70771,0.02,-0.0,-0.98,2.32,0.3,0.43,1.0
359,70877,0.02,-0.0,-0.98,2.32,0.24,0.43,1.0
360,70958,0.03,0.0,-1.0,2.44,0.24,0.43,1.0
361,71067,0.02,0.0,-0.99,2.38,0.18,0.49,1.0
362,71138,0.01,-0.01,-0.99,2.44,0.3,0.37,1.0
363,71247,0.02,-0.0,-1.0,2.44,0.12,0.49,1.0
364,71355,0.01,-0.0,-0.99,2.44,0.12,0.43,1.0
365,71436,0.03,0.0,-0.95,2.44,0.18,0.49,1.0
366,71544,0.02,-0.0,-0.99,2.32,0.0,0.43,1.0
367,71616,0.02,0.01,-0.98,2.5,0.12,0.37,1.0
368,71724,0.03,-0.01,-1.0,2.5,0.3,0.55,1.0
369,71833,0.03,-0.0,-0.98,2.44,0.24,0.3,1.0
370,71913,0.02,-0.0,-0.99,2.44,0.12,0.43,1.0
371,72022,0.02,0.0,-0.98,2.44,0.3,0.49,1.0
372,72094,0.02,-0.01,-0.99,2.56,0.06,0.3,1.0
373,72202,0.02,0.01,-0.97,2.5,0.18,0.43,1.0
374,72348,0.01,-0.01,-0.98,2.38,0.18,0.55,1.0
375,72429,0.01,0.0,-0.98,2.38,0.12,0.43,1.0
376,72537,0.02,-0.0,-0.99,2.38,0.12,0.49,1.0
377,72609,0.03,-0.01,-0.99,2.44,0.12,0.43,1.0
378,72718,0.02,0.0,-0.99,2.44,0.24,0.37,1.0
379,72799,0.02,0.0,-0.98,2.56,0.18,0.49,1.0
380,72979,0.02,-0.0,-0.98,2.44,0.24,0.37,1.0
381,73090,0.02,-0.01,-0.98,2.38,0.3,0.49,1.0
382,73159,0.02,0.0,-0.99,2.38,0.3,0.37,1.0
383,73264,0.02,-0.0,-1.0,2.38,0.24,0.37,1.0
384,73341,0.03,-0.0,-0.99,2.5,0.3,0.37,1.0
385,73446,0.02,-0.0,-1.0,2.38,0.24,0.37,1.0
386,73551,0.02,0.0,-0.98,2.38,0.12,0.49,1.0
387,73628,0.01,-0.0,-0.98,2.5,0.24,0.37,1.0
388,73724,0.02,-0.01,-0.99,2.44,0.18,0.37,1.0
389,73801,0.02,-0.0,-0.98,2.56,0.24,0.49,1.0
390,73906,0.02,-0.0,-0.99,2.44,0.18,0.3,1.0
391,74011,0.03,0.0,-0.99,2.32,0.24,0.37,1.0
392,74088,0.02,-0.01,-0.98,2.32,0.18,0.43,1.0
393,74185,0.02,-0.0,-0.98,2.38,0.18,0.49,1.0
394,74262,0.02,-0.0,-0.97,2.44,0.18,0.3,1.0
395,74367,0.02,-0.0,-0.99,2.38,0.18,0.43,1.0
396,74444,0.02,0.01,-0.99,2.38,0.06,0.24,1.0
397,74549,0.02,0.01,-0.99,2.32,0.18,0.3,1.0
398,74645,0.02,0.0,-0.98,2.5,0.18,0.49,1.0
399,74722,0.03,-0.01,-0.98,2.5,0.24,0.37,1.0
